0.000000000000000000e+00,2.500000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.185770750988142212e-02
3.333333333333333148e-01,0.000000000000000000e+00
3.333333333333333148e-01,-1.000000000000000000e+00
0.000000000000000000e+00,8.333333333333332871e-02
0.000000000000000000e+00,1.754385964912280604e-02
3.333333333333333148e-01,1.144781144781144566e-01
0.000000000000000000e+00,3.703703703703703498e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.666666666666666574e-01
0.000000000000000000e+00,7.328869047619046562e-02
0.000000000000000000e+00,1.424851190476190688e-01
0.000000000000000000e+00,8.184523809523806814e-02
0.000000000000000000e+00,8.184523809523806814e-02
0.000000000000000000e+00,3.924851190476189716e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,5.405405405405405705e-02
0.000000000000000000e+00,4.875998318621269784e-02
0.000000000000000000e+00,9.667927700714583350e-03
0.000000000000000000e+00,1.160151324085750280e-01
0.000000000000000000e+00,5.254308532997058190e-02
0.000000000000000000e+00,7.291666666666667129e-02
0.000000000000000000e+00,2.222222222222222099e-01
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,6.481481481481481122e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.449275362318840424e-02
0.000000000000000000e+00,1.192052980132450313e-01
0.000000000000000000e+00,4.194260485651214732e-02
0.000000000000000000e+00,2.173913043478260809e-01
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,5.766526019690576543e-02
0.000000000000000000e+00,5.191256830601093109e-02
0.000000000000000000e+00,6.557377049180328210e-02
0.000000000000000000e+00,3.448275862068965469e-02
0.000000000000000000e+00,2.739726027397260122e-02
0.000000000000000000e+00,1.320450885668276730e-01
0.000000000000000000e+00,4.888888888888888451e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.259259259259258745e-03
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.423034330011073711e-02
0.000000000000000000e+00,7.291666666666665741e-02
0.000000000000000000e+00,9.375000000000000000e-02
0.000000000000000000e+00,5.739514348785871439e-02
0.000000000000000000e+00,1.851851851851851749e-02
0.000000000000000000e+00,4.320987654320987414e-02
0.000000000000000000e+00,4.678362573099414945e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,7.999999999999998779e-02
0.000000000000000000e+00,9.333333333333333759e-02
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.255707762557077556e-01
0.000000000000000000e+00,1.561561561561561617e-01
0.000000000000000000e+00,4.208754208754208331e-02
0.000000000000000000e+00,5.275779376498800771e-02
0.000000000000000000e+00,3.597122302158273222e-02
0.000000000000000000e+00,2.196969696969696961e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.478816946442845504e-01
0.000000000000000000e+00,3.174603174603174427e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.027491408934707917e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.333333333333333148e-01
0.000000000000000000e+00,4.166666666666666435e-02
0.000000000000000000e+00,7.195053400786959041e-02
0.000000000000000000e+00,6.666666666666666574e-02
0.000000000000000000e+00,9.077380952380950663e-02
0.000000000000000000e+00,1.839999999999999969e-01
0.000000000000000000e+00,1.848484848484848453e-01
0.000000000000000000e+00,5.757575757575757874e-02
0.000000000000000000e+00,2.298850574712643646e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.154471544715447495e-01
0.000000000000000000e+00,2.254196642685851459e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.529411764705882304e-02
0.000000000000000000e+00,1.457570320724781848e-02
0.000000000000000000e+00,7.378795292675573159e-02
0.000000000000000000e+00,7.378795292675573159e-02
0.000000000000000000e+00,7.378795292675573159e-02
0.000000000000000000e+00,7.378795292675573159e-02
0.000000000000000000e+00,1.906851915007191922e-02
0.000000000000000000e+00,4.107293782713779783e-03
0.000000000000000000e+00,5.646911127256910162e-02
0.000000000000000000e+00,5.646911127256910162e-02
0.000000000000000000e+00,9.045931505562890274e-02
0.000000000000000000e+00,9.045931505562890274e-02
