0.000000000000000000e+00,4.761904761904761640e-02
0.000000000000000000e+00,2.687000726216412505e-02
0.000000000000000000e+00,5.301379811183733193e-02
0.000000000000000000e+00,8.166230746875906277e-02
0.000000000000000000e+00,5.636531684484710758e-02
0.000000000000000000e+00,5.015742154871171560e-02
0.000000000000000000e+00,4.442401506501979930e-02
0.000000000000000000e+00,1.254901960784313708e-01
0.000000000000000000e+00,8.305369127516777639e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.024691358024690913e-02
3.333333333333333148e-01,-1.000000000000000000e+00
0.000000000000000000e+00,1.945140946736570106e-02
0.000000000000000000e+00,1.818181818181817955e-01
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,2.487562189054726147e-02
0.000000000000000000e+00,7.017543859649122417e-02
0.000000000000000000e+00,8.855206407886628828e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00
3.333333333333333148e-01,-1.000000000000000000e+00
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,2.502017756255044481e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.741088180112570438e-02
0.000000000000000000e+00,9.256286784376673016e-02
0.000000000000000000e+00,1.457194899817850636e-02
0.000000000000000000e+00,3.752276867030965302e-02
0.000000000000000000e+00,2.476780185758514080e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,2.950819672131147972e-02
0.000000000000000000e+00,5.649717514124294460e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,9.681528662420381404e-02
0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333148e-01,-1.000000000000000000e+00
0.000000000000000000e+00,1.090909090909090856e-01
0.000000000000000000e+00,5.376344086021505458e-02
3.333333333333333148e-01,4.246284501061571570e-02
0.000000000000000000e+00,1.298297925208100403e-02
0.000000000000000000e+00,1.388888888888888951e-01
0.000000000000000000e+00,1.361111111111110994e-01
0.000000000000000000e+00,3.030303030303030387e-02
0.000000000000000000e+00,1.001221001221001133e-01
0.000000000000000000e+00,1.098901098901098813e-02
0.000000000000000000e+00,6.515218400172050062e-02
0.000000000000000000e+00,2.777777777777777624e-02
0.000000000000000000e+00,6.094151470904500545e-02
0.000000000000000000e+00,8.962506420133538321e-02
0.000000000000000000e+00,1.382823871906841140e-01
0.000000000000000000e+00,3.649237472766884982e-02
0.000000000000000000e+00,7.425562817719683073e-02
0.000000000000000000e+00,6.666666666666666227e-03
0.000000000000000000e+00,1.410129096325719866e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,2.777777777777777624e-02
0.000000000000000000e+00,2.777777777777777624e-02
0.000000000000000000e+00,7.897435897435896301e-02
0.000000000000000000e+00,1.534384281471327660e-01
0.000000000000000000e+00,5.932203389830509321e-02
0.000000000000000000e+00,2.180685358255451262e-02
0.000000000000000000e+00,3.333333333333333148e-01
0.000000000000000000e+00,3.461538461538461453e-01
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,4.707012487992314614e-02
0.000000000000000000e+00,5.000000000000000000e-01
0.000000000000000000e+00,3.458213256484149456e-02
0.000000000000000000e+00,9.523809523809523281e-02
0.000000000000000000e+00,2.380952380952380820e-01
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.380952380952380820e-02
0.000000000000000000e+00,4.427083333333332871e-02
0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.521739130434782428e-02
0.000000000000000000e+00,8.771929824561403022e-02
0.000000000000000000e+00,1.630276564774381653e-01
0.000000000000000000e+00,0.000000000000000000e+00
